pass_id,pass_duration_s,max_elevation_deg,tx_freq_hz,tx_power_dbm,modem_bandwidth_hz,recent_mean_snr_db,rain_rate_mmhr_at_GS,battery_voltage_v,pa_temperature_C,payload_size_bytes,max_bytes_transferable,can_send_all,recommended_compression_ratio
TS_PASS_02434,454,63.27166675228199,437000000.0,20.718487220341068,500000,1.4786966902576157,5.0,6.849546387624751,32.267509409831746,100000000,58179557,0,0.5818
TS_PASS_02435,218,29.52417277129305,437000000.0,21.34951907840044,125000,4.399683495263371,0.0,7.844557208776515,39.46456022072682,100000000,8943111,0,0.0894
TS_PASS_02436,412,79.72007246610472,437000000.0,20.990634439452542,250000,6.629202486614398,0.0,7.23990209313193,52.97874044824703,100000000,57234219,0,0.5723
TS_PASS_02437,405,58.46303874389508,437000000.0,13.01797500036495,250000,13.400023646046584,0.0,7.552633361352114,38.1348416486437,100000000,20373199,0,0.2037
TS_PASS_02438,529,61.62882451053305,437000000.0,21.28248142157569,125000,8.933932853242915,0.5,7.511823238289479,52.04899242904098,5000000000,23305324,0,0.0047
TS_PASS_02439,485,29.226629303111654,2200000000.0,16.29953152077094,250000,12.069579009776744,0.2,7.579204868539549,34.431004736143144,10000000,5170652,0,0.5171
TS_PASS_02440,258,50.223639487575944,2200000000.0,23.164680936899053,500000,12.140378559405697,5.0,7.8315942142189074,59.4100324042052,100000000,5673518,0,0.0567
TS_PASS_02441,489,34.50621659077551,2200000000.0,16.6465429081666,125000,3.754900942634422,0.5,7.56901903216766,30.57457643778457,5000000000,1886237,0,0.0004
TS_PASS_02442,338,12.149888590263222,2200000000.0,20.086120847859323,500000,3.3925961753122653,0.2,7.251725952690058,50.46699616256996,1000000000,2864409,0,0.0029
TS_PASS_02443,233,36.191501375359906,2200000000.0,25.932064005633386,125000,12.99059303402283,0.0,7.5260465388024524,37.86780327132771,10000000,7425730,0,0.7426
TS_PASS_02444,182,35.681159223482496,2200000000.0,12.645971985921769,250000,5.328390514027621,2.0,7.525229449437226,66.84895055140663,1000000000,942485,0,0.0009
TS_PASS_02445,521,13.836457998231177,437000000.0,22.482118189975658,125000,8.950549401558993,0.0,7.5093481364494306,42.88270727342149,1000000000,25343985,0,0.0253
TS_PASS_02446,544,41.33182618212651,2200000000.0,17.278310337425843,125000,10.031417324073958,0.5,7.619152494203142,44.74803167512038,100000000,7022376,0,0.0702
TS_PASS_02447,385,37.90906734938895,437000000.0,26.35587987385446,500000,13.398650870941886,0.0,7.3238086544761405,47.90138182059301,5000000000,97340647,0,0.0195
TS_PASS_02448,523,22.66227917144499,437000000.0,24.27222168219655,250000,2.5511974654547744,0.0,7.259541518855266,53.10255998954524,1000000000,48972348,0,0.049
TS_PASS_02449,272,32.36144320570416,2200000000.0,27.376202718744537,250000,-0.6746003441225348,1.0,7.857445218624275,67.29117897554264,100000000,7159917,0,0.0716
TS_PASS_02450,546,43.453968130329876,437000000.0,15.956191076404938,125000,13.378436612434761,0.5,7.947196073177777,64.44752435573642,1000000000,31356468,0,0.0314
TS_PASS_02451,333,38.380461975529144,2200000000.0,14.88268028861636,125000,9.391289737077411,0.0,7.587721786477006,54.27463404217906,100000000,2768063,0,0.0277
TS_PASS_02452,282,41.275558763170544,437000000.0,23.015550181237415,125000,5.414242890359391,0.0,7.093919964307839,45.212974199160044,10000000,21583051,1,1.0
TS_PASS_02453,398,52.48659705492294,437000000.0,19.1152272395393,500000,6.297532744593401,0.2,7.455759032423483,44.173687125371266,10000000,64096290,1,1.0
TS_PASS_02454,444,45.74365957960463,437000000.0,25.347648550213904,125000,11.41710553094627,0.0,7.64008175791849,32.42800852681469,100000000,21431981,0,0.2143
TS_PASS_02455,224,68.77528107061089,437000000.0,15.432052681612124,250000,6.340667117999072,1.0,7.794899326972339,51.31312179923236,100000000,19969001,0,0.1997
TS_PASS_02456,295,35.6238716849874,437000000.0,20.18382986384495,250000,10.320312488795501,0.2,7.316147280547048,55.69136451977212,10000000,17572419,1,1.0
TS_PASS_02457,288,57.57846709957142,2200000000.0,21.211766179425968,250000,6.9840240891600995,1.0,7.489188853827491,43.04420052065208,10000000,10647897,1,1.0
TS_PASS_02458,530,62.47262608074409,437000000.0,18.197966484147305,500000,4.679219890185577,2.0,7.3922307268925564,42.51837149527059,1000000000,79351920,0,0.0794
TS_PASS_02459,233,70.35991475682042,437000000.0,26.00666978329987,250000,6.809225314800015,0.0,7.226344653325638,68.23669087694705,1000000000,26412494,0,0.0264
TS_PASS_02460,535,39.97770244423178,2200000000.0,14.612896720775954,125000,11.157981700456697,0.2,7.329166152921882,33.83079109431217,100000000,3449393,0,0.0345
TS_PASS_02461,403,53.30816620821878,437000000.0,23.24272863218744,500000,11.930728813722764,5.0,7.430633744450754,65.81587452464976,100000000,62392919,0,0.6239
TS_PASS_02462,568,62.22503926618896,437000000.0,22.796081213008655,125000,13.05782414066809,0.0,7.6688826646885575,33.32629604498071,100000000,35418562,0,0.3542
TS_PASS_02463,339,44.2692056766759,437000000.0,25.640263662014217,500000,6.209706672196364,0.2,8.059453818619136,63.580138602778405,100000000,65868607,0,0.6587
TS_PASS_02464,474,57.77894467035213,2200000000.0,24.32614826027132,250000,15.174926142521038,0.0,7.228043706565991,56.64332302716192,10000000,16969280,1,1.0
TS_PASS_02465,283,41.03731655025365,437000000.0,25.789312022941296,500000,19.982610361209005,0.5,7.678972750991438,44.5669159965384,100000000,85629041,0,0.8563
TS_PASS_02466,404,61.36209863136804,437000000.0,18.54777627161102,125000,12.38175708733927,0.0,7.606051346138445,30.453598976761587,5000000000,16832815,0,0.0034
TS_PASS_02467,504,31.50317137671214,437000000.0,24.231828749640783,500000,9.609784826444368,0.2,7.11310442622463,54.63987975066908,5000000000,53948612,0,0.0108
TS_PASS_02468,224,22.887508923906836,437000000.0,13.866451218483068,125000,5.387763479194911,0.0,7.332448884699514,50.56460638822295,10000000,6355507,0,0.6356
TS_PASS_02469,304,55.17050510110665,437000000.0,17.45438881300131,250000,10.431956308086999,0.0,7.7865661682559955,36.96632635367184,1000000000,31677918,0,0.0317
TS_PASS_02470,312,44.153354750095026,437000000.0,19.598587621830266,250000,5.866715485633339,2.0,7.766413533573962,40.316567261344346,10000000,13952933,1,1.0
TS_PASS_02471,325,14.411199751424995,437000000.0,18.617899620790322,500000,6.764088493858312,0.0,7.682708474811644,45.354063257679755,10000000,32760555,1,1.0
TS_PASS_02472,298,59.61707215275369,2200000000.0,19.757573851309452,500000,4.309824730568556,0.0,7.227304930561484,39.36637144005553,100000000,9674844,0,0.0967
TS_PASS_02473,290,33.97593841535801,437000000.0,19.597245217674562,500000,11.152545497365583,0.0,6.843666774458304,24.431396663717695,1000000000,37307542,0,0.0373
TS_PASS_02474,306,52.32381414045168,437000000.0,23.33988589669353,500000,1.5798978509203758,0.0,6.770433102348113,27.387733926421323,10000000,32811519,1,1.0
TS_PASS_02475,461,13.665074188297206,437000000.0,26.55257747343847,500000,5.028323771550056,0.5,6.780377852165512,50.09944706003712,5000000000,111445855,0,0.0223
TS_PASS_02476,547,49.30389872337245,2200000000.0,24.699826780032616,250000,10.134903837082756,0.2,7.579647996701292,42.22348780983473,10000000,26273002,1,1.0
TS_PASS_02477,337,30.166058298759587,437000000.0,12.927640522455597,125000,2.0869731625985626,0.0,7.404424237899649,31.693309279241866,100000000,7179822,0,0.0718
TS_PASS_02478,385,66.11467089906493,437000000.0,25.870319008549767,125000,7.379940464356416,1.0,7.111304616541187,63.18210873073961,5000000000,28932017,0,0.0058
TS_PASS_02479,423,70.5781206697123,437000000.0,21.562349700666346,500000,6.629999730830017,10.0,7.229864746466641,51.00329637670079,5000000000,61359411,0,0.0123
TS_PASS_02480,458,39.099152604848925,2200000000.0,18.501225584469754,125000,4.111841590242329,0.5,7.567744628889987,66.13598689714593,1000000000,4548767,0,0.0045
TS_PASS_02481,282,77.43309478037965,437000000.0,27.07268576295015,125000,8.03673119146045,0.0,7.110659315111417,63.619379875309285,10000000,23951899,1,1.0
TS_PASS_02482,557,21.19744847754854,2200000000.0,24.489158047634852,500000,10.007970432089477,0.0,7.9506220008012995,43.833642841709406,10000000,14806948,1,1.0
TS_PASS_02483,242,33.33004455523199,2200000000.0,18.470173051679375,500000,10.975436378149025,0.0,7.219757444279796,55.37824127355582,10000000,4324856,0,0.4325
TS_PASS_02484,398,13.228797887714837,437000000.0,19.150936064784062,500000,16.551348997391166,0.5,7.038403379867759,41.03486493476388,1000000000,30764854,0,0.0308
TS_PASS_02485,543,23.522074366222906,437000000.0,23.398573832971085,500000,9.40422011115636,0.0,6.850594226073394,26.6069866712728,1000000000,107744699,0,0.1077
TS_PASS_02486,266,28.885208496773743,437000000.0,20.477086541109678,250000,6.627110705133027,0.5,7.250336505758751,42.967768491588394,10000000,28580865,1,1.0
TS_PASS_02487,275,66.76857918762951,2200000000.0,22.88696359196551,125000,8.267120134221388,2.0,7.348733112090237,31.489677284281996,10000000,14859214,1,1.0
TS_PASS_02488,249,33.01029666034715,437000000.0,24.679789761101873,500000,7.90054206024699,0.2,7.74519156962829,53.147523868082,100000000,27064831,0,0.2706
TS_PASS_02489,327,73.85800165220853,2200000000.0,26.45235886501061,500000,14.503868678054861,0.2,7.983488229992073,43.200024149827755,100000000,48676898,0,0.4868
TS_PASS_02490,292,60.95608456563484,437000000.0,17.121239627166222,250000,7.412512595890546,0.0,7.439115120644427,44.501175019180955,5000000000,15480870,0,0.0031
TS_PASS_02491,591,34.374994572116776,2200000000.0,15.090298973495598,125000,12.01790610241834,0.5,7.2246611522408255,54.55166390167041,1000000000,3542003,0,0.0035
TS_PASS_02492,338,47.205889087996354,437000000.0,24.831891995553427,500000,12.298699544630207,0.0,7.1352953680804845,39.91353620164497,100000000,60235064,0,0.6024
TS_PASS_02493,262,33.975745144330375,437000000.0,12.74522479997806,250000,9.322644893514646,5.0,7.383567843867282,36.31888328192744,5000000000,15866602,0,0.0032
TS_PASS_02494,468,63.24121254807192,437000000.0,25.82047000749131,250000,9.170063813596109,10.0,7.171074299306435,26.379553677252872,10000000,59229277,1,1.0
TS_PASS_02495,504,48.586154911790814,437000000.0,24.951748158521582,500000,4.706551426752608,0.2,7.200202790186794,55.81012405063939,1000000000,66840240,0,0.0668
TS_PASS_02496,352,39.926390346345826,2200000000.0,18.981826360918713,500000,15.11475073481448,1.0,7.385779687890356,30.705194177480394,5000000000,12417929,0,0.0025
TS_PASS_02497,596,31.245677445753156,2200000000.0,24.14018383473359,500000,9.540596856273964,1.0,7.684872880129121,70.40674914416546,1000000000,13799480,0,0.0138
TS_PASS_02498,269,10.511774705599471,2200000000.0,24.123414687372282,500000,8.11373913572196,1.0,6.971184306168506,38.89739136273775,5000000000,7046363,0,0.0014
TS_PASS_02499,333,16.565544341411247,2200000000.0,27.582120137083628,125000,4.721297779312518,0.5,7.2977262844621285,43.72764668513157,10000000,6101185,0,0.6101
TS_PASS_02500,290,70.96188884017269,2200000000.0,19.869111237286255,125000,18.92042382927894,2.0,7.228369678103677,41.082321967447065,5000000000,6444339,0,0.0013
TS_PASS_02501,433,47.16444825974695,2200000000.0,16.615122265129006,250000,9.85424890338101,1.0,6.854632689333,66.8083077521556,100000000,5126775,0,0.0513
TS_PASS_02502,327,69.31585868835496,2200000000.0,26.92108486534856,250000,1.4412150079266732,0.0,7.4508036342895245,39.74553924695802,10000000,9976586,0,0.9977
TS_PASS_02503,415,74.42504144319514,437000000.0,16.25778636687931,500000,6.541983396830782,0.0,7.177964969500617,54.522616441929124,100000000,57230755,0,0.5723
TS_PASS_02504,532,14.267604056048329,437000000.0,15.001583353328039,250000,9.598508032339995,0.0,7.923348945805,45.980955581881254,5000000000,28506960,0,0.0057
TS_PASS_02505,575,69.30505165899017,437000000.0,14.531368330272104,250000,8.221399468007192,0.0,7.302609242765722,61.106636219545095,10000000,50240998,1,1.0
TS_PASS_02506,460,22.833695329212095,437000000.0,21.07262195744808,250000,5.63840390906277,1.0,7.205781700718222,39.7367810321909,5000000000,27551389,0,0.0055
TS_PASS_02507,303,40.04163347058204,437000000.0,25.79654213575354,125000,10.696506037565143,0.2,7.425293914836449,53.77340034842831,100000000,16864840,0,0.1686
TS_PASS_02508,454,43.735955780440364,2200000000.0,24.59065869375848,500000,6.928560820039824,0.0,7.21444407689493,48.59019521377177,100000000,22062061,0,0.2206
TS_PASS_02509,277,78.32132550335727,437000000.0,20.55540179576114,125000,14.105537114509703,0.0,6.7136952813012165,51.443149816041945,5000000000,15586192,0,0.0031
TS_PASS_02510,344,47.59159931271422,2200000000.0,17.246923621336457,250000,9.604961941667018,0.0,7.419184543530238,45.81532036042452,10000000,4104332,0,0.4104
TS_PASS_02511,403,12.628803104976438,437000000.0,23.811175960093514,500000,11.915166169105108,0.2,7.419453591966132,62.1243828910511,5000000000,42163988,0,0.0084
TS_PASS_02512,355,75.65528686751287,437000000.0,12.931892854483229,250000,5.091194991499526,0.5,6.819351500896181,58.564050910019105,1000000000,23884818,0,0.0239
TS_PASS_02513,525,66.54073092153666,2200000000.0,13.422667472989332,500000,6.98129706588382,0.2,7.308718664266855,48.54371249469146,10000000,13060994,1,1.0
TS_PASS_02514,462,30.312028221790065,437000000.0,16.983278080658668,250000,15.038410543630189,0.0,7.401154362499564,50.75274136539702,5000000000,39993499,0,0.008
TS_PASS_02515,588,49.059899803739135,437000000.0,16.157380539142814,125000,11.802012969122039,0.2,7.414535880497887,39.595710217076316,100000000,29442919,0,0.2944
TS_PASS_02516,303,63.818891407052874,2200000000.0,20.73083989193077,250000,3.9069354189806775,10.0,6.935389991602297,26.63436201607219,100000000,7617982,0,0.0762
TS_PASS_02517,536,47.64318136056457,437000000.0,23.417231462925198,125000,5.899440018376467,0.0,7.26516034351762,37.04542116877204,10000000,25953482,1,1.0
TS_PASS_02518,257,55.10821645333049,2200000000.0,16.352533716658368,500000,10.774758997844753,1.0,7.4346935981862625,55.53521112479493,5000000000,15310473,0,0.0031
TS_PASS_02519,460,59.18956065768992,437000000.0,25.7686008587388,500000,7.8684177612161115,0.0,7.414799582673029,49.477389967789854,5000000000,93081895,0,0.0186
TS_PASS_02520,365,58.512163381473066,437000000.0,22.561175322679443,500000,12.548611009812245,0.5,7.164515319257559,24.352781564687945,1000000000,76553844,0,0.0766
TS_PASS_02521,267,31.536808268292432,437000000.0,16.25168869671986,500000,10.751658252328905,1.0,7.386042132213098,18.184279117358074,5000000000,31950309,0,0.0064
TS_PASS_02522,306,27.593266880444958,2200000000.0,26.399280420773707,250000,12.499440378069128,0.0,7.914114890763801,54.835186954533896,100000000,15996443,0,0.16
TS_PASS_02523,268,43.82636812710745,437000000.0,27.763532560268295,250000,11.704152936296067,0.0,7.137749342306382,43.13436659011295,10000000,37983679,1,1.0
TS_PASS_02524,298,26.094194557382835,437000000.0,22.90232393660501,125000,15.369681993608824,0.0,7.916131373469164,50.90743521362741,5000000000,24809573,0,0.005
TS_PASS_02525,281,36.55487933060371,2200000000.0,22.596199831555815,500000,7.2839509073337325,0.2,7.372765166872041,51.768287064657464,1000000000,6426544,0,0.0064
TS_PASS_02526,302,34.7813765535232,437000000.0,27.51547203117408,250000,14.640408164219393,0.0,7.35352275972949,55.47913405874535,10000000,42190947,1,1.0
TS_PASS_02527,408,30.595595738707225,2200000000.0,19.330741866825807,125000,15.68476095558281,0.0,8.038472476651338,35.545300606593486,10000000,11836599,1,1.0
TS_PASS_02528,254,73.42723781514206,2200000000.0,16.371933521795956,250000,8.273968863177368,0.0,7.237022497881608,48.02041463095221,10000000,5959060,0,0.5959
TS_PASS_02529,411,29.51070211715299,437000000.0,21.065245376608885,125000,4.953039264521065,0.0,7.517537085830621,38.676289595535636,10000000,16610196,1,1.0
TS_PASS_02530,453,18.549426013946952,437000000.0,24.297641701499415,500000,10.09696806531393,1.0,7.319010253272365,34.99671745251177,5000000000,68600439,0,0.0137
TS_PASS_02531,519,60.55256443414058,2200000000.0,18.048251615026118,500000,9.136512741998843,1.0,7.599961486394433,38.19386911987621,1000000000,6394087,0,0.0064
TS_PASS_02532,402,66.94046549438032,2200000000.0,27.750090199065856,125000,6.214869549758453,0.0,7.653280719438406,27.183251588949283,5000000000,20907190,0,0.0042
TS_PASS_02533,347,43.936874323799,2200000000.0,27.41910299042667,500000,1.0629402347393233,0.0,7.115527108052044,56.98727127873742,10000000,14103214,1,1.0
TS_PASS_02534,323,64.15669450263536,2200000000.0,14.682472957929871,125000,6.7378023676419065,0.0,6.952874695185313,66.98409176187943,100000000,3190340,0,0.0319
TS_PASS_02535,491,67.01283779478712,2200000000.0,22.969572935463205,250000,6.300070063245212,0.0,6.984460831457982,49.35819428116927,1000000000,30717491,0,0.0307
TS_PASS_02536,292,44.395551144642916,437000000.0,21.325000872958086,125000,14.525785265226908,0.0,7.781316361730101,51.90508942218241,100000000,16809367,0,0.1681
TS_PASS_02537,411,30.068263473689566,2200000000.0,23.494925037490503,250000,10.198660507315491,0.0,7.234940664743219,44.9103713272007,100000000,15625179,0,0.1563
TS_PASS_02538,500,32.336171505849315,2200000000.0,20.00553793108444,500000,8.990856161073907,0.0,7.519620630757797,39.82007609871093,100000000,7764125,0,0.0776
TS_PASS_02539,569,47.26177388720319,2200000000.0,17.169116777638067,250000,12.438390736044166,0.0,7.626219458032546,56.67558303411526,1000000000,9135320,0,0.0091
TS_PASS_02540,254,48.430486788801836,437000000.0,20.72154369147691,250000,18.3446933979164,0.0,7.5022493961627985,41.299193242369824,10000000,21086600,1,1.0
TS_PASS_02541,584,36.589431865524816,437000000.0,15.447352772231769,500000,8.025693034740922,0.0,7.296645574848814,63.10658630682045,1000000000,36919168,0,0.0369
TS_PASS_02542,458,34.14450448543014,2200000000.0,24.869952034504067,500000,1.7858710901522281,0.0,7.403477340946694,42.434327895441854,5000000000,21368026,0,0.0043
TS_PASS_02543,502,58.66569404467769,2200000000.0,14.938461338903515,500000,2.1646587438618736,0.0,7.801320475520873,63.11348143217494,100000000,20264613,0,0.2026
TS_PASS_02544,221,48.03549422258581,2200000000.0,23.46496611882538,125000,9.281330291740296,0.0,7.644465298124686,29.2904283473188,100000000,4975419,0,0.0498
TS_PASS_02545,415,14.918821639094247,2200000000.0,22.633642883051728,500000,10.43405281607152,0.0,7.077359060186849,51.45484759739502,10000000,9677023,0,0.9677
TS_PASS_02546,458,65.34319015173762,437000000.0,19.539864156395875,250000,7.120455801050342,0.0,7.576482640549338,30.45379227282254,1000000000,25138145,0,0.0251
TS_PASS_02547,349,71.32772657692142,437000000.0,18.59417056313398,500000,11.180844400770894,0.2,7.80723249395548,31.58623613543314,1000000000,53723847,0,0.0537
TS_PASS_02548,580,63.52764785862071,2200000000.0,21.950089661164206,125000,10.275980333745414,5.0,7.536959928913155,57.539905072578335,100000000,5520393,0,0.0552
TS_PASS_02549,195,65.47948312860416,437000000.0,27.25806251416863,125000,8.35100496837311,0.5,7.4235429300790035,50.230672849417246,100000000,16373042,0,0.1637
TS_PASS_02550,315,75.20328361374524,2200000000.0,23.119141333163554,500000,8.226153000144896,0.2,7.522066390259745,38.42139401821106,100000000,13227650,0,0.1323
TS_PASS_02551,470,35.951720715770946,2200000000.0,16.732379617018758,250000,6.807146351994419,0.0,7.07201608350036,49.370693461333786,100000000,2099034,0,0.021
TS_PASS_02552,535,54.07453960809774,2200000000.0,25.14200040285349,250000,9.789951736014004,0.0,7.205221819098733,30.45794576394922,10000000,20439076,1,1.0
TS_PASS_02553,191,37.51472203799008,2200000000.0,21.911097944438772,250000,10.445613021577138,0.5,7.5026975868112915,40.777055092525984,1000000000,5734255,0,0.0057
TS_PASS_02554,470,56.23230881599071,2200000000.0,21.854491155970805,500000,8.205263970864,0.0,7.0790487339469195,64.14604892428869,10000000,17943427,1,1.0
TS_PASS_02555,296,12.68775308972625,437000000.0,12.682605538594887,125000,3.527553865248146,0.5,7.155508259987975,23.455706674779464,100000000,6382806,0,0.0638
TS_PASS_02556,286,21.422905782974812,437000000.0,16.69577931364789,125000,6.328209777574495,0.0,7.361558601908883,36.580757892137754,100000000,13864335,0,0.1386
TS_PASS_02557,535,45.64534905763743,2200000000.0,14.11018415319631,250000,11.783021252114992,0.0,7.250565172875586,44.93144154883981,5000000000,1426395,0,0.0003
TS_PASS_02558,348,64.41676707069513,437000000.0,20.04244380231853,125000,8.392543422202582,0.0,7.520649208212104,50.440573050998694,100000000,11568909,0,0.1157
TS_PASS_02559,323,39.60565508478871,437000000.0,12.429082148809488,125000,12.461733745863992,0.0,7.340924708378493,46.33652868513647,10000000,10616346,1,1.0
TS_PASS_02560,411,35.597163559964564,437000000.0,13.798590755188604,500000,2.1727256486214523,0.5,7.96342987961303,64.34851725879615,1000000000,13903337,0,0.0139
TS_PASS_02561,205,22.96951961513459,2200000000.0,19.55607482929637,125000,1.8856307277698843,0.0,6.974361961362438,42.51841578715827,5000000000,1993955,0,0.0004
TS_PASS_02562,211,59.163670510846146,2200000000.0,26.088431171804014,500000,3.9511954918093863,0.0,7.731892827695741,60.73783256611125,1000000000,7817394,0,0.0078
TS_PASS_02563,414,15.042187368614437,437000000.0,24.502149352070024,500000,11.368361585174458,0.0,7.707985238598302,62.153861398335586,10000000,58688023,1,1.0
TS_PASS_02564,286,73.26423876486687,437000000.0,21.849454910976704,125000,9.012636934092209,0.0,7.132831597620269,25.95929416108364,10000000,16790894,1,1.0
TS_PASS_02565,232,7.253179485539825,2200000000.0,14.287855040972005,500000,17.788165722698714,0.2,6.983838126052003,53.09075492409163,1000000000,4677291,0,0.0047
TS_PASS_02566,407,74.6931369135905,2200000000.0,16.7683258003932,500000,9.855528779721734,0.0,7.498476863496222,20.946074385717967,5000000000,20642998,0,0.0041
TS_PASS_02567,408,35.126399279433784,437000000.0,13.02126913847481,250000,12.547865802182583,0.5,7.033898346019935,60.40943659640416,1000000000,19022569,0,0.019
TS_PASS_02568,215,60.93451792467224,2200000000.0,25.273879798441957,125000,2.2932840156453196,0.0,7.502354535916225,36.30476893237099,10000000,3494562,0,0.3495
TS_PASS_02569,267,44.9063503240247,2200000000.0,15.175929202594956,500000,6.282239249309244,0.0,7.250580177467667,63.4968053606183,5000000000,1840919,0,0.0004
TS_PASS_02570,223,38.80603860675823,2200000000.0,12.759485958855407,250000,12.64936985625527,0.0,7.429056471302334,48.63586440019598,100000000,4062737,0,0.0406
TS_PASS_02571,389,26.312491701446422,2200000000.0,13.396797072651017,125000,-2.775471988465485,1.0,7.052871193814008,52.18593803210979,10000000,285076,0,0.0285
TS_PASS_02572,192,75.14116943954414,437000000.0,19.744809177649636,250000,8.81325745763393,1.0,7.676772502869681,61.05475253094854,1000000000,16719838,0,0.0167
TS_PASS_02573,493,36.208560530650054,437000000.0,15.272415056289347,250000,8.710001820548575,0.5,7.678377630942017,61.101440495312524,100000000,32146716,0,0.3215
TS_PASS_02574,214,72.60691072120865,2200000000.0,16.65964695178399,250000,15.73832871509482,0.0,7.267301577383652,48.44484741583226,1000000000,7374085,0,0.0074
TS_PASS_02575,352,31.91509076658441,2200000000.0,15.436589021283941,125000,5.274946595670977,0.0,7.521820041780322,50.47654889067227,100000000,2024717,0,0.0202
TS_PASS_02576,200,37.6479967690419,2200000000.0,16.069488566712472,250000,3.772582422422829,2.0,7.562449940119712,46.64800591832463,10000000,1410460,0,0.141
TS_PASS_02577,297,66.44957691761726,437000000.0,15.237711711351473,250000,7.904210584310252,0.0,7.066194207267285,62.57454136726429,10000000,14841696,1,1.0
TS_PASS_02578,360,41.36835522995352,437000000.0,27.340323876673597,125000,-0.9170865018335324,2.0,7.557413738351495,50.55292617768403,1000000000,28016831,0,0.028
TS_PASS_02579,482,26.06461450799427,437000000.0,19.725409040199967,125000,3.893828573349758,0.5,7.324176534314254,33.2491917151378,1000000000,16207413,0,0.0162
TS_PASS_02580,193,28.56083123245725,2200000000.0,16.329086225861033,125000,17.207714398760746,0.2,7.3957991471881455,55.26565373725187,1000000000,2910078,0,0.0029
TS_PASS_02581,343,33.42502952091798,2200000000.0,25.024955870818655,125000,9.926834638295906,2.0,7.692615306928522,50.192600592571225,1000000000,15813687,0,0.0158
TS_PASS_02582,287,29.263128131113664,2200000000.0,27.79655091035753,125000,4.514748520317801,0.0,7.376274723179642,40.8363138073159,10000000,4879466,0,0.4879
TS_PASS_02583,220,67.73319907568876,437000000.0,12.097959840756147,500000,-1.0029284240855123,0.0,7.4334430101256315,74.37580249360883,100000000,13441074,0,0.1344
TS_PASS_02584,250,42.59454397473381,437000000.0,20.06834260624489,500000,8.266106469945994,0.0,7.148367532685486,33.29628733369623,10000000,31326418,1,1.0
TS_PASS_02585,461,52.541149493263426,2200000000.0,15.135806983987981,250000,3.068789527447678,0.2,7.350976465793158,38.5014652510303,100000000,5867354,0,0.0587
TS_PASS_02586,448,69.6975722570778,2200000000.0,13.466993032132157,250000,1.5556732636851152,0.0,7.587055371757803,32.92664098494614,1000000000,3321283,0,0.0033
TS_PASS_02587,419,49.55530350240632,2200000000.0,18.067761065781333,125000,8.72677827075697,0.0,7.0467397677404,54.995058210395314,10000000,3825021,0,0.3825
TS_PASS_02588,230,72.8208286741631,437000000.0,20.159201103521518,500000,9.296007317951885,0.0,7.485773298397781,48.12282788769162,100000000,33508882,0,0.3351
TS_PASS_02589,474,27.422896745555914,437000000.0,15.859748869608781,500000,5.953433376552335,0.0,7.492703247675919,48.216808897900044,5000000000,49945484,0,0.01
TS_PASS_02590,204,64.44889210776144,437000000.0,14.8592669991155,500000,8.265794481858427,0.2,7.375101865317024,37.92860885799926,10000000,15853956,1,1.0
TS_PASS_02591,284,32.8665311082202,2200000000.0,21.578364093097726,500000,7.832337974939429,0.0,7.565186135401241,54.26158794608337,10000000,5395748,0,0.5396
TS_PASS_02592,396,22.380337087248215,437000000.0,22.289418349047903,250000,8.258031953974383,0.5,7.3797267100530535,31.98536146784707,100000000,37072251,0,0.3707
TS_PASS_02593,528,27.23831508843056,2200000000.0,15.65161246421478,250000,5.553163464400679,2.0,7.02577916899068,56.25186770928306,100000000,2783743,0,0.0278
TS_PASS_02594,454,37.081504395107586,437000000.0,17.270077570607512,250000,7.768103567414822,0.5,7.928211315708182,44.10192017041161,1000000000,45664415,0,0.0457
TS_PASS_02595,472,47.13084601134989,437000000.0,26.071909926781355,125000,12.90413452317285,0.5,7.182147946687808,46.12457352205527,1000000000,38164464,0,0.0382
TS_PASS_02596,576,20.69133106450139,2200000000.0,22.1865730560179,500000,9.906741784836148,0.0,7.838074498464803,40.642730008735896,100000000,7337027,0,0.0734
TS_PASS_02597,250,36.98248484478562,437000000.0,20.65655959432901,250000,5.054198986795917,0.0,7.005397334607898,57.341427268760846,5000000000,19502413,0,0.0039
TS_PASS_02598,469,26.158364048292402,2200000000.0,16.42832650688578,125000,6.414130163102734,0.0,7.3976975766561015,71.47815798669785,10000000,3535261,0,0.3535
TS_PASS_02599,249,29.258483736737052,2200000000.0,18.38833545309066,125000,13.013259274550176,5.0,7.148171131334489,41.23928733901107,10000000,3891198,0,0.3891
TS_PASS_02600,470,54.216646514088104,2200000000.0,21.58350854630391,250000,12.212694770346172,0.0,8.070055095354068,46.69563374526703,100000000,15105309,0,0.1511
TS_PASS_02601,434,20.927536633872702,437000000.0,27.05719923799972,125000,10.725495499714082,0.0,7.421683744411072,35.093676537696055,100000000,20341626,0,0.2034
TS_PASS_02602,208,47.96221451476092,2200000000.0,14.922861439608768,500000,6.876046316669845,1.0,7.541274588737997,33.8775235020647,100000000,2464483,0,0.0246
TS_PASS_02603,426,17.50039806756368,2200000000.0,14.243139868801158,500000,10.50176872404261,0.2,7.2825076870362615,58.765399471874275,100000000,1510586,0,0.0151
TS_PASS_02604,519,44.578447276470065,437000000.0,21.072639894594467,125000,5.877553941877345,0.0,7.319112270329479,69.92598103294063,1000000000,19406075,0,0.0194
